ID,Name,Address,Longitude,Latitude,Url,Photos,Description,Review_count,Zip_code,Search_category,
5fM2PcmEqlynVIS0YwimhQ,Popeyes Louisiana Kitchen,5401 Atlantic Ave Long Beach CA US 90805,-118.185291,33.854559,https://www.yelp.com/biz/popeyes-louisiana-kitchen-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/9Jv_m3--SxxH3Bp5eezr2g/o.jpg,Fast Food hotdogs Chicken Wings chicken_wings,71,90805,Food,
5pmqxFMeeirM4sNimYmx-Q,Family Fish Market,1705 E Artesia Blvd Long Beach CA US 90805,-118.1717248,33.8748449,https://www.yelp.com/biz/family-fish-market-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/A2pRld-OX2gr4T2iehsDbw/o.jpg,Seafood Markets seafoodmarkets,31,90805,Food,
jI8KwtCaBeD7yn81-7yf_g,Cumin Express,6666 Long Beach Blvd Long Beach CA US 90805,-118.2029048,33.8753628,https://www.yelp.com/biz/cumin-express-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/nMmNiu2HmdvNtOALiXqlKA/o.jpg,Chicken Shop chickenshop Food Trucks foodtrucks,4,90805,Food,
bah_eaDHezt2-kCHtbk-tA,Dominguez Pizza,6176 Atlantic Ave Long Beach CA US 90805,-118.1848221,33.8666306,https://www.yelp.com/biz/dominguez-pizza-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/xeYKxaRV3qxcmJF6-HZKrA/o.jpg,Italian italian Pizza pizza Sandwiches sandwiches,31,90805,Food,
fSvg0RRZJQ9uE5evozL9zw,Del Taco,3501 E South St Long Beach CA US 90805,-118.150915,33.8606189,https://www.yelp.com/biz/del-taco-long-beach-6?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/hURJvSx1t7O2SYk_b5dG8Q/o.jpg,Mexican mexican Fast Food hotdogs,67,90805,Food,
apsMWIbKo_YqCJBbZktOtw,Burger King,5540 Cherry Ave Long Beach CA US 90805,-118.1679,33.85661,https://www.yelp.com/biz/burger-king-long-beach-6?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/OgSGZuHFJMFF2wbFnwY-ng/o.jpg,Burgers burgers Fast Food hotdogs,45,90805,Food,
8PuzekLrN1N87cW45-1pvA,Cue Bakeshop,Long Beach CA US 90805,-118.1916,33.85415,https://www.yelp.com/biz/cue-bakeshop-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/jCh3hB-nSF5gu5dKZg6wHA/o.jpg,Desserts desserts Caterers catering Street Vendors streetvendors,4,90805,Food,
w3g3eQCzepU7QUfmCCAqhw,Little Caesars Pizza,2183 E. South Street #104 Long Beach CA US 90805,-118.16749,33.86026,https://www.yelp.com/biz/little-caesars-pizza-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/ZwQ2icIPnN7xEe19Zq4rgA/o.jpg,Pizza pizza Fast Food hotdogs,40,90805,Food,
XGc4lCyBf07445WcBVYvIA,Carl's Jr.,6601 Atlantic Ave Long Beach CA US 90805,-118.1865082,33.87475586,https://www.yelp.com/biz/carls-jr-long-beach-8?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/TTjuqcERyilPweYJnxvEYw/o.jpg,Fast Food hotdogs Burgers burgers,38,90805,Food,
YkVujAexqzZ4hMpnrjH7EQ,T-Man Chili,4600 Atlantic Ave Long Beach CA US 90805,-118.1845876,33.8427933,https://www.yelp.com/biz/t-man-chili-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/AIJboZ-Bu3hm3vKp236HLg/o.jpg,Specialty Food gourmet,4,90805,Food,
iVGgFzFs5D2IYfeB5OF_Kw,Church's Chicken,5801 Cherry Ave Long Beach CA US 90805,-118.16888,33.86045,https://www.yelp.com/biz/churchs-chicken-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/ceDhF3q3g4ROhli64SSHOA/o.jpg,Fast Food hotdogs Chicken Wings chicken_wings,48,90805,Food,
59MaPI145adTwvcTm97F7w,Subway,6145 Long Beach Blvd Long Beach CA US 90805,-118.2008972,33.86632156,https://www.yelp.com/biz/subway-long-beach-44?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/p4ygmo4cN_jPrc80eGn_SQ/o.jpg,Fast Food hotdogs Sandwiches sandwiches,14,90805,Food,
qx10kvhwLb_uoGNWLjKoCA,El Pollo Loco,5386 Cherry Ave Long Beach CA US 90805,-118.167525,33.854101,https://www.yelp.com/biz/el-pollo-loco-long-beach-16?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/uJH03totZM6MIdEAeU7dGw/o.jpg,Fast Food hotdogs Mexican mexican,96,90805,Food,
AOx1qU-zg9VS-DPnsJcjMA,Subway Restaurants,2183 E South St Long Beach CA US 90805,-118.166004,33.860159,https://www.yelp.com/biz/subway-restaurants-long-beach-4?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/LyGo_DL8wvHDW8-mPZMT3Q/o.jpg,Sandwiches sandwiches,16,90805,Food,
a5MzI5EGtPiK_Gmr2wrH0g,Taco Bell,5395 Atlantic Ave Long Beach CA US 90805,-118.185224,33.854055,https://www.yelp.com/biz/taco-bell-long-beach-10?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/kohZrMuQNeQANhIQYpp0LA/o.jpg,Mexican mexican Tex-Mex tex-mex Fast Food hotdogs,25,90805,Food,
b6rjU6rZiP_8xA3iZ6c9EA,Pizza Hut,1171 E Market St Long Beach CA US 90805,-118.177539,33.854524,https://www.yelp.com/biz/pizza-hut-long-beach-6?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/FVtkCI3t07v5Z0HkDFiyhg/o.jpg,Pizza pizza Italian italian Chicken Wings chicken_wings,97,90805,Food,
EtLpQ9rcjZWLOIOzxMsZ7Q,Erendira's Tacos,1900 South St Long Beach CA US 90805,-118.1692772,33.85991581,https://www.yelp.com/biz/erendiras-tacos-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/None/o.jpg,Street Vendors streetvendors,1,90805,Food,
Y9-R6ZK-jMgo7M4UV3-rRw,Aguas Frescas Yahualica,6678 Long Beach Blvd Long Beach CA US 90805,-118.2029812,33.8756364,https://www.yelp.com/biz/aguas-frescas-yahualica-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/Br8JcL4cgBcz75gaDC-2vg/o.jpg,Juice Bars & Smoothies juicebars Fruits & Veggies markets,31,90805,Food,
zhEZikbVHpYAvTiuDyJfKw,McDonald's,5860 Cherry Ave Long Beach CA US 90805,-118.168183,33.8612655,https://www.yelp.com/biz/mcdonalds-long-beach-10?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/_JTvwlsI1AUmp4cx3KzBqA/o.jpg,Fast Food hotdogs Burgers burgers Coffee & Tea coffee,83,90805,Food,
yJomheZ1ByXsT_Ub_2aGfw,McDonald's,5020 Long Beach Blvd Long Beach CA US 90805,-118.19314,33.847119,https://www.yelp.com/biz/mcdonalds-long-beach-6?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/NmCHfiD8wXZeZi44m9PJ1A/o.jpg,Fast Food hotdogs Burgers burgers Coffee & Tea coffee,115,90805,Food,
siY67ffbvIBgabYtrvBZqQ,Manny ' s Tacos,Cherry Ave & Artesia Blvd Long Beach CA US 90805,-118.1688122,33.87448453,https://www.yelp.com/biz/manny-s-tacos-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/-d0vEVVM4G17aJPdV9Sq0A/o.jpg,Food Trucks foodtrucks Mexican mexican,13,90805,Food,
QINagEORinunMxoDhlXyLg,McDonald's,6959 Atlantic Ave Long Beach CA US 90805,-118.186749,33.881325,https://www.yelp.com/biz/mcdonalds-long-beach-27?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/dVBamh7_uRGbcGok3yc2Lg/o.jpg,Coffee & Tea coffee Burgers burgers Fast Food hotdogs,91,90805,Food,
c2HY31xKPCdoqRZZ834AQQ,Donut Star,4909 Long Beach Blvd Long Beach CA US 90805,-118.1933734,33.8449878,https://www.yelp.com/biz/donut-star-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/PWszN1gW-J1qo4B4KBR4kg/o.jpg,Donuts donuts,5,90805,Food,
Yubwh283iZnpf59lSdHftA,Martin's Cakes and Bakery,6687 Downey Ave Long Beach CA US 90805,-118.1517574,33.87588665,https://www.yelp.com/biz/martins-cakes-and-bakery-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/3Ek_1-CuarCmI6n0hg4kdQ/o.jpg,Bakeries bakeries,3,90805,Food,
SMHRoJ2PEuJW7SCgnZcLgg,Bjojos Pizzeria,4905 Long Beach Blvd Long Beach CA US 90805,-118.1933387,33.84431685,https://www.yelp.com/biz/bjojos-pizzeria-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/JY6CAfBhiJ93jelLgLu8SA/o.jpg,Pizza pizza Italian italian,68,90805,Food,
WFeKUBmcVqAOr-XRPhEBFQ,Jack in the Box,5150 Atlantic Ave Long Beach CA US 90805,-118.1845715,33.8503231,https://www.yelp.com/biz/jack-in-the-box-long-beach-13?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/hpLIUUSFSx0JQN1mvCMhUA/o.jpg,Fast Food hotdogs Breakfast & Brunch breakfast_brunch Burgers burgers,32,90805,Food,
RSFLxWuS4v79h9s774Z9vQ,WaBa Grill,6629 Downey Ave Long Beach CA US 90805,-118.151515,33.87514,https://www.yelp.com/biz/waba-grill-long-beach-3?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/xj8moOC06lT05nikEgBkBQ/o.jpg,Fast Food hotdogs Asian Fusion asianfusion,26,90805,Food,
_fKE0bXg9QGhFPIJs6hdrA,Los Bros Tacos,5400 Atlantic Ave Long Beach CA US 90805,-118.184537,33.854768,https://www.yelp.com/biz/los-bros-tacos-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/NhjtbtQlA4VXSz_u1EcOww/o.jpg,Food Trucks foodtrucks Tacos tacos,2,90805,Food,
hubrVoebEFSC19ZgRTi4_Q,Pizza Loca,2001 E South St Long Beach CA US 90805,-118.1681595,33.86048126,https://www.yelp.com/biz/pizza-loca-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/88oXgf4vlC95ZxY2DzaPcw/o.jpg,Pizza pizza Fast Food hotdogs Chicken Wings chicken_wings,24,90805,Food,
PH0oIPLxod3yXkzYLyGoaQ,Bionicos Amor,6183 Atlantic Ave Long Beach CA US 90805,-118.1854517,33.8668884,https://www.yelp.com/biz/bionicos-amor-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/lVw2lCFukxVjqTVgRfuE9w/o.jpg,Juice Bars & Smoothies juicebars Ice Cream & Frozen Yogurt icecream Shaved Ice shavedice,21,90805,Food,
A4x0205f3SkcQm6DAVDcBw,Del's Liquor Store,4935 Long Beach Blvd Long Beach CA US 90805,-118.19377,33.845374,https://www.yelp.com/biz/dels-liquor-store-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/hquAZiV6KgtTM0xLMomHFw/o.jpg,"Beer, Wine & Spirits beer_and_wine",3,90805,Food,
FP1iYZzgKCcKS2I2ZNbLHQ,Sizzler,15 W Del Amo Blvd Long Beach CA US 90805,-118.19488,33.84706,https://www.yelp.com/biz/sizzler-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/msY3M4tqxnhxrgtwXS-4qQ/o.jpg,Seafood seafood Steakhouses steak American (Traditional) tradamerican,71,90805,Food,
VVI1ZGrnR8LQaI51nT2C0Q,Fox Liquor Market,5402 Orange Ave Long Beach CA US 90805,-118.17702,33.85462,https://www.yelp.com/biz/fox-liquor-market-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/ITzyNJdAnLybKBotdyq2wA/o.jpg,"Beer, Wine & Spirits beer_and_wine",2,90805,Food,
UdeQZltDLsOsj228ZbE2CQ,J P Donuts,5423 Atlantic Ave Long Beach CA US 90805,-118.1851349,33.8548932,https://www.yelp.com/biz/j-p-donuts-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/0tdsJK8n3O4nMFq6tk3Nmg/o.jpg,Donuts donuts,8,90805,Food,
MYbynxDifFsOPUlb9DahAA,La Michoacana Meat Market,6973 N Paramount Blvd Long Beach CA US 90805,-118.160347,33.8813324,https://www.yelp.com/biz/la-michoacana-meat-market-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/kWKwSZrMjgYEtkULyygLYA/o.jpg,Meat Shops meats,22,90805,Food,
x1GtiIiJEgEZE3V9gJc7_Q,H & J Doughnut House,2941 E Artesia Blvd Long Beach CA US 90805,-118.158157,33.874921,https://www.yelp.com/biz/h-and-j-doughnut-house-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/tGID0VbCHCnRUhSTo2XqiA/o.jpg,Donuts donuts,8,90805,Food,
yY4uqYOz7qtQzrsxQaY4YA,Subway Restaurants,6784 Cherry Avenue Long Beach CA US 90805,-118.168261,33.878056,https://www.yelp.com/biz/subway-restaurants-long-beach-15?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/etUjN3XPuVdldYrgNM8tFw/o.jpg,Sandwiches sandwiches,24,90805,Food,
CUzMtYU736UtVsf-_t3tyw,El Pollo Loco,3463 Artesia Blvd Long Beach CA US 90805,-118.1517285,33.8749149,https://www.yelp.com/biz/el-pollo-loco-long-beach-12?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/23a5S3M-2yeFPza0a1E26Q/o.jpg,Mexican mexican Fast Food hotdogs,62,90805,Food,
bcIydJBBfMPuErIZa_z-Hg,Liquor Mill,5440 Long Beach Blvd Long Beach CA US 90805,-118.1966324,33.85522461,https://www.yelp.com/biz/liquor-mill-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/fF5xZ5eoKvsMLWtoAKc1uw/o.jpg,"Beer, Wine & Spirits beer_and_wine",1,90805,Food,
1VcuI37vudvtOadaZd8mww,Jack in the Box,2001 E Artesia Blvd Long Beach CA US 90805,-118.1683619,33.87497195,https://www.yelp.com/biz/jack-in-the-box-long-beach-14?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/VTDMGcpKcYEz3zWKUXrVRQ/o.jpg,Fast Food hotdogs Burgers burgers Breakfast & Brunch breakfast_brunch,29,90805,Food,
l-2eNAADlJJCl-lbhdJvEw,El Sabrosito - Camión de comida,2100 E Artesia Blvd Long Beach CA US 90805,-118.16757,33.87405,https://www.yelp.com/biz/el-sabrosito-cami%C3%B3n-de-comida-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/-VlOJsEUPBpx8TFf27dFdA/o.jpg,Food Trucks foodtrucks Tacos tacos,1,90805,Food,
sWnioa6stU-UfubKUa6QdA,C & S Donuts,6600 Cherry Ave Long Beach CA US 90805,-118.168098,33.875179,https://www.yelp.com/biz/c-and-s-donuts-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/expuaTYDqOwWJrV9RgqnUQ/o.jpg,Donuts donuts,10,90805,Food,
27zpm2NW_joVtfXRxCye6Q,Jack in the Box,6025 Long Beach Blvd Long Beach CA US 90805,-118.2006718,33.86592906,https://www.yelp.com/biz/jack-in-the-box-long-beach-4?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/BDh7gRszhIdSp8n6L1mLFw/o.jpg,Burgers burgers Fast Food hotdogs Breakfast & Brunch breakfast_brunch,25,90805,Food,
tRdPfKupf14-5gRmSKYNaA,Starbucks,3503 East South St Long Beach CA US 90805,-118.150314,33.86047,https://www.yelp.com/biz/starbucks-long-beach-64?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media4.fl.yelpcdn.com/bphoto/bLBlk6z06o6RT7aJbpXQtw/o.jpg,Coffee & Tea coffee,93,90805,Food,
RBqLL-pDroQ8tLVA5h0L7w,Zogo's Burgers,6969 Paramount Blvd Long Beach CA US 90805,-118.1602473,33.8812863,https://www.yelp.com/biz/zogos-burgers-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/EgfTQx0bT7KZXdXlGpnDtA/o.jpg,Fast Food hotdogs Burgers burgers,32,90805,Food,
0z3Sj60g1w_1QI9UEP3S7A,Donut House,5397 Long Beach Blvd Long Beach CA US 90805,-118.1966952,33.8540702,https://www.yelp.com/biz/donut-house-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/None/o.jpg,Bakeries bakeries Donuts donuts,5,90805,Food,
iGUaVKKmxpagpMHbq_Ua7w,Eddie's Liquor,299 E Artesia Blvd Long Beach CA US 90805,-118.1971849,33.8744949,https://www.yelp.com/biz/eddies-liquor-long-beach-2?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/TcyfM-njsTrW34C3u5BUQA/o.jpg,"Beer, Wine & Spirits beer_and_wine",9,90805,Food,
N3rVDNv8nOtr7I6scGYP2A,Winchell's Donuts,3495 E Artesia Blvd Long Beach CA US 90805,-118.1515042,33.8749149,https://www.yelp.com/biz/winchells-donuts-long-beach-3?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/lbkerRdAmMiyXdury3RnAg/o.jpg,Donuts donuts Coffee & Tea coffee Sandwiches sandwiches,25,90805,Food,
xK4uXn4NoVZOWUDP5HlMTQ,Donut Queen & Ice Cream,6594 Long Beach Blvd Long Beach CA US 90805,-118.202551,33.8741381,https://www.yelp.com/biz/donut-queen-and-ice-cream-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/h0rCcvVe8GpEwB-zs8QLig/o.jpg,Donuts donuts Ice Cream & Frozen Yogurt icecream Coffee & Tea coffee,10,90805,Food,
Qc8jdHm3F4HwsDIwPoWyNQ,Four Star Meat,2240 E 69th St Long Beach CA US 90805,-118.166687,33.88030624,https://www.yelp.com/biz/four-star-meat-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media3.fl.yelpcdn.com/bphoto/None/o.jpg,Meat Shops meats,1,90805,Food,
UlHfT4J45F2CiMezG-FAdQ,Subway,3713 E South St Long Beach CA US 90805,-118.1485973,33.8603649,https://www.yelp.com/biz/subway-long-beach-39?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/D3HSLuevNfuo1WvLjRS1ZQ/o.jpg,Sandwiches sandwiches Fast Food hotdogs,12,90805,Food,
kkcDOrjdYNC1I0iL1o3z2A,7 Days Liquor & Jr Market,5401 Cherry Ave Long Beach CA US 90805,-118.1682205,33.85464478,https://www.yelp.com/biz/7-days-liquor-and-jr-market-long-beach?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media2.fl.yelpcdn.com/bphoto/vJxIIccBv-M6a1sM76DQgA/o.jpg,"Beer, Wine & Spirits beer_and_wine",1,90805,Food,
AAmmlfjPTXlbntQN8D0a4A,Popeyes,Downey Ave Long Beach CA US 90805,-118.1513369,33.87469136,https://www.yelp.com/biz/popeyes-long-beach-5?adjust_creative=TMt4NfReId8mVEAce8X_4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=TMt4NfReId8mVEAce8X_4Q,https://s3-media1.fl.yelpcdn.com/bphoto/Ry-nW3lEuTonwjY5wKmDsQ/o.jpg,Food food,8,90805,Food,
