licenseNum,date,yelp_name,yelp_id,image_url,is_claimed,is_closed,address,city,state,country,zip_code,price,rating,review_count,transactions,url
BU20039940,2019-04-01,Edith's Beauty & Barber Shop,LgXERo6m2I9mYP8pctv9dg,https://s3-media3.fl.yelpcdn.com/bphoto/ZNlk2zu5aCuqYVpCbq4NSw/o.jpg,False,False,1013 E Anaheim St,Long Beach,CA,US,90813,$,5.0,3,[],https://www.yelp.com/biz/ediths-beauty-and-barber-shop-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20622970,2019-04-01,Wiring Solutions,PtKuxbDrovkAORTHnrqdgg,https://s3-media3.fl.yelpcdn.com/bphoto/HUPFne286cCaVPQNYTBeWQ/o.jpg,True,False,895 Palo Verde Ave,Long Beach,CA,US,90815,,5.0,68,[],https://www.yelp.com/biz/wiring-solutions-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20640320,2019-04-01,Bourbon Street Liquor,TjX1BDMTYU1cLBzkWoCftg,https://s3-media4.fl.yelpcdn.com/bphoto/_xiYvvdJcVlq-39LmvqQTw/o.jpg,True,False,1360 E 7th St,Long Beach,CA,US,90813,$,4.0,2,[],https://www.yelp.com/biz/bourbon-street-liquor-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU01022900,2019-04-01,The Salvation Army Family Store & Donation Center,1Ps2RuWld6DzTacs42epeA,https://s3-media2.fl.yelpcdn.com/bphoto/cuwVmeWkcIxeQ3vbyQtbCg/o.jpg,True,False,1370 Alamitos Ave,Long Beach,CA,US,90813,$,2.5,56,[],https://www.yelp.com/biz/the-salvation-army-family-store-and-donation-center-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20700180,2019-04-01,Golden Moon,8DrC4tF6s-h06BWHjfYUeg,,True,False,1617 E Anaheim St,Long Beach,CA,US,90813,,1.0,1,[],https://www.yelp.com/biz/golden-moon-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20724170,2019-04-01,Regal Tailoring & Regal Dry Cleaning,xj2-H6hMX-WDw8L5hOANnQ,https://s3-media2.fl.yelpcdn.com/bphoto/En2BMpVgmjwJYD48V7y6AQ/o.jpg,True,False,371 Redondo Ave,Long Beach,CA,US,90814,$$,4.5,58,[],https://www.yelp.com/biz/regal-tailoring-and-regal-dry-cleaning-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20637960,2019-04-01,Pacific Coast Style,wjRArz3YEYcvJFynQsTASQ,https://s3-media1.fl.yelpcdn.com/bphoto/cdcE-7iM01IAvTy4IBEKCQ/o.jpg,True,False,6232 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,4.5,127,[],https://www.yelp.com/biz/pacific-coast-style-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20730370,2019-04-01,Trojan Self Serve Car Wash,B_MT2SZv4RFX_2oH7B8wRw,https://s3-media2.fl.yelpcdn.com/bphoto/qiwTWDEalXkygKENCYSl1Q/o.jpg,False,False,,Long Beach,CA,US,90804,,3.5,3,[],https://www.yelp.com/biz/trojan-self-serve-car-wash-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20619680,2019-04-01,Daisy's Flowers,o1LaQ87PFOZynTs3K9ADyA,https://s3-media2.fl.yelpcdn.com/bphoto/XQVko2jFj-OWcAAyJW27Fg/o.jpg,True,False,626 Cherry Ave,Long Beach,CA,US,90802,$,4.5,24,[],https://www.yelp.com/biz/daisys-flowers-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20713730,2019-04-01,Alex's Bar,ZGb09ZtiW2syv9tE2C0Xrg,https://s3-media1.fl.yelpcdn.com/bphoto/t6VAIPLpqAHyBGyhpX2HlQ/o.jpg,True,False,2913 E Anaheim St,Long Beach,CA,US,90804,$,4.0,526,[],https://www.yelp.com/biz/alexs-bar-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20718850,2019-04-01,Long Beach Dental,3KKVyjvJRMYSmHuKc4ccIg,https://s3-media1.fl.yelpcdn.com/bphoto/jTho1z8kMskbBAgi2Y795g/o.jpg,False,False,308 Orange Ave,Long Beach,CA,US,90802,,3.5,55,[],https://www.yelp.com/biz/long-beach-dental-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20534810,2019-04-01,Rascals Teriyaki Grill,bHSPsVDcuccVxEb8Z_ecEg,https://s3-media2.fl.yelpcdn.com/bphoto/KBgtMmcITHBln-wxKYkvFA/o.jpg,True,False,1760 Bellflower Blvd,Long Beach,CA,US,90815,$,4.0,688,[],https://www.yelp.com/biz/rascals-teriyaki-grill-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20651460,2019-04-01,Bal Jagat - Children's World,36rcKOCG_AlE5kxvn4M-Sw,https://s3-media2.fl.yelpcdn.com/bphoto/UGxnTPrM5349EFbiVnlj2A/o.jpg,True,False,5199 E Pacific Coast Hwy,Long Beach,CA,US,90804,,5.0,19,[],https://www.yelp.com/biz/bal-jagat-childrens-world-long-beach-4?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20706170,2019-04-01,Cynthia Pastor Design,3xlXhHgTKKX77ePdsAYN3A,,False,False,,Long Beach,CA,US,90803,,5.0,1,[],https://www.yelp.com/biz/cynthia-pastor-design-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20706270,2019-04-01,New Generation Smoke Shop,GoqOyS9HDlihTrIHjuKm3Q,https://s3-media3.fl.yelpcdn.com/bphoto/WBMm0RfdMVCs42GHRGEyjQ/o.jpg,True,False,3735 E Anaheim St,Long Beach,CA,US,90804,$,3.5,13,[],https://www.yelp.com/biz/new-generation-smoke-shop-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20311830,2019-04-01,Jay's Hearing Aid Center,Oq2z3KAjMjEGIKM2F9lN3A,https://s3-media4.fl.yelpcdn.com/bphoto/Udhr7qafahRQO9UGZQlbuA/o.jpg,True,False,3740 E 7th St,Long Beach,CA,US,90804,,5.0,5,[],https://www.yelp.com/biz/jays-hearing-aid-center-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20608700,2019-04-01,Starbucks,6os4qf_Fb764t77_uZIszQ,https://s3-media2.fl.yelpcdn.com/bphoto/g7oTfsVLRXzJ9AM6B7DCLA/o.jpg,True,False,3390 E. 7th Street,Long Beach,CA,US,90804,$,3.5,148,[],https://www.yelp.com/biz/starbucks-long-beach-45?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20713450,2019-04-01,Belmont Shore Veterinary Hospital,tF7A6SLwy6zF7UOR0EmMxQ,https://s3-media4.fl.yelpcdn.com/bphoto/t3YAJIsvS6rf9-8hA7eEtg/o.jpg,True,False,6222 E Pacific Coast Hwy,Long Beach,CA,US,90803,,4.0,150,[],https://www.yelp.com/biz/belmont-shore-veterinary-hospital-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20566390,2019-04-01,TNT Hair & Nail,BnMxCPq7jq4Y9-snH3gu2g,https://s3-media4.fl.yelpcdn.com/bphoto/32lCYtnbkHNq7JDIVZfbDQ/o.jpg,False,False,2230 E 7th St,Long Beach,CA,US,90804,$,4.0,36,[],https://www.yelp.com/biz/tnt-hair-and-nail-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20308290,2019-04-01,CVS Pharmacy,clfuMzSLGP8VsBdrxRe_pA,https://s3-media2.fl.yelpcdn.com/bphoto/NBT_HBS3irOFB227VbjWKQ/o.jpg,True,False,650 N Bellflower Blvd,Long Beach,CA,US,90814,$$,3.5,25,[],https://www.yelp.com/biz/cvs-pharmacy-long-beach-9?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20660280,2019-04-01,Starling Diner,xSFD8mvYq4ru41axMweRcA,https://s3-media3.fl.yelpcdn.com/bphoto/qAKCOz7cMHOfXsqnlckMAQ/o.jpg,True,False,4114 E 3rd St,Long Beach,CA,US,90814,$$,4.0,1578,"['delivery', 'pickup']",https://www.yelp.com/biz/starling-diner-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20714130,2019-04-01,Goyette Sound and Video,u3UAe973lqIShfAUuuKyjA,https://s3-media1.fl.yelpcdn.com/bphoto/cZUPTrhFq-6OsykGWtOV3A/o.jpg,True,False,,Long Beach,CA,US,,,5.0,5,[],https://www.yelp.com/biz/goyette-sound-and-video-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU07015940,2019-04-01,Café Piccolo,Kd4vwLWkpJuQB7J8KlrQYg,https://s3-media3.fl.yelpcdn.com/bphoto/OjXzEog6l_BYoUMRMXtoRA/o.jpg,True,False,3222 E Broadway,Long Beach,CA,US,90803,$$,4.0,772,"['delivery', 'pickup']",https://www.yelp.com/biz/caf%C3%A9-piccolo-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20447200,2019-04-01,Finest Nails & Spa,kY6p-mhmDFD0B0urMno-QA,https://s3-media4.fl.yelpcdn.com/bphoto/budSoOe5qb3bM-yoKi_XsA/o.jpg,False,False,5712 E 7th St,Long Beach,CA,US,90803,$$,3.5,88,[],https://www.yelp.com/biz/finest-nails-and-spa-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20648800,2019-04-01,Earl Jordan - State Farm Insurance Agent,ikRh-CxavwChSrdgyQjRog,https://s3-media4.fl.yelpcdn.com/bphoto/5rNxE4R6uiA0dYoOVYiGvA/o.jpg,True,False,2545 E Broadway,Long Beach,CA,US,90803,,4.5,11,[],https://www.yelp.com/biz/earl-jordan-state-farm-insurance-agent-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20343890,2019-04-01,Centinela Feed & Pet Supplies,xcp0lz8TvNXJCneypexahA,https://s3-media4.fl.yelpcdn.com/bphoto/c2F15hTdAo-SXvTggoULaw/o.jpg,True,False,4700 Pacific Coast Highway,Long Beach,CA,US,90804,,4.0,177,[],https://www.yelp.com/biz/centinela-feed-and-pet-supplies-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20611040,2019-04-01,Mike's Auto Repair,wF9CEzR3ZPgYVPZ07dzo6g,https://s3-media3.fl.yelpcdn.com/bphoto/RCAK4Jy7xjTvP177v0oljw/o.jpg,False,False,1190 E Anaheim St,Long Beach,CA,US,90813,,4.5,40,[],https://www.yelp.com/biz/mikes-auto-repair-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20627050,2019-04-01,Merry's,p4xh9V2TFShK-hjp4pEExA,https://s3-media3.fl.yelpcdn.com/bphoto/ucbfUwiWW2JrNMuGlxHE1Q/o.jpg,True,False,2747 E Broadway,Long Beach,CA,US,90803,$$,5.0,31,[],https://www.yelp.com/biz/merrys-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20708540,2019-04-01,Pan's Auto Collision,wxyPWH1lLYF9CI6X3t6MIA,https://s3-media2.fl.yelpcdn.com/bphoto/qA19azpDjcEpbbmelrNSXA/o.jpg,True,False,1710 E Anaheim St,Long Beach,CA,US,90813,,5.0,39,[],https://www.yelp.com/biz/pans-auto-collision-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20714450,2019-04-01,Siam Market,HZDR0i3ORq4cVL4cKKW-LA,https://s3-media3.fl.yelpcdn.com/bphoto/CLJqFWtc1mLf6kUGLK7PhA/o.jpg,False,False,2505 E Anaheim St,Long Beach,CA,US,90804,$,1.0,1,[],https://www.yelp.com/biz/siam-market-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20108630,2019-04-01,Mkott Pich Jewelry,-stlax3bnM_QKV-lzhUSag,https://s3-media3.fl.yelpcdn.com/bphoto/IgwTlmVItD4zjFa5Xe7Iug/o.jpg,True,False,2120 E Anaheim St,Long Beach,CA,US,90804,$$$,4.5,57,[],https://www.yelp.com/biz/mkott-pich-jewelry-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20514601,2019-04-01,Anthony's Wigs,16d5rBx7T9U5cXsEsQlt6w,,False,False,4632 E 7th St,Long Beach,CA,US,90804,$$,5.0,6,[],https://www.yelp.com/biz/anthonys-wigs-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20147170,2019-04-01,"Julie Ann Sherman, DO",-jNW6hQjaMQvlVPutSUf5Q,https://s3-media1.fl.yelpcdn.com/bphoto/Nj7_ugokuiyC2H9-NaOPBQ/o.jpg,False,False,1703 Termino Ave,Long Beach,CA,US,90804,,3.5,21,[],https://www.yelp.com/biz/julie-ann-sherman-do-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20031310,2019-04-01,El Sol Bakery,_0WNfLqkA5RGLi7-P9wcPw,https://s3-media1.fl.yelpcdn.com/bphoto/YDYecviGm313jIuNxpOliA/o.jpg,False,False,1713 E Anaheim St,Long Beach,CA,US,90813,$,3.5,11,[],https://www.yelp.com/biz/el-sol-bakery-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20621200,2019-04-01,Baiplu Thai Food and Aki Sushi Bar,7F4IEoswx3AKd57r9ZA3bg,https://s3-media2.fl.yelpcdn.com/bphoto/WHWR3SbAOujGbcWo8upbOA/o.jpg,True,False,1626 E 7th St,Long Beach,CA,US,90813,$$,3.5,624,"['delivery', 'pickup']",https://www.yelp.com/biz/baiplu-thai-food-and-aki-sushi-bar-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20717700,2019-04-01,Ambiance Skin Care Salon & Day Spa,00m85Dq1BziZ00Te6ciL_A,https://s3-media1.fl.yelpcdn.com/bphoto/GBl04pb3PAnA1Ja8N8h-4w/o.jpg,True,False,3946 E 4th St,Long Beach,CA,US,90814,$$,4.5,75,[],https://www.yelp.com/biz/ambiance-skin-care-salon-and-day-spa-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20707890,2019-04-01,Ambiance Skin Care Salon & Day Spa,00m85Dq1BziZ00Te6ciL_A,https://s3-media1.fl.yelpcdn.com/bphoto/GBl04pb3PAnA1Ja8N8h-4w/o.jpg,True,False,3946 E 4th St,Long Beach,CA,US,90814,$$,4.5,75,[],https://www.yelp.com/biz/ambiance-skin-care-salon-and-day-spa-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20607830,2019-04-01,Rick Wicked's,dCil0v4SYmJdoeWZw5RmYA,https://s3-media4.fl.yelpcdn.com/bphoto/npICjijA2QxrmVGc4TpVjQ/o.jpg,True,False,3410 E 11th St,Long Beach,CA,US,90804,$$,4.5,32,[],https://www.yelp.com/biz/rick-wickeds-long-beach-6?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20303930,2019-04-01,Broadway Donuts,gnF76SP316cSCthAdIiVkw,https://s3-media4.fl.yelpcdn.com/bphoto/Q9N1eKeOZSosrTFP4exSRg/o.jpg,True,False,1200 E Broadway,Long Beach,CA,US,90802,$,4.5,294,[],https://www.yelp.com/biz/broadway-donuts-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20710850,2019-04-01,ABC Wig Company Hair Design,5xAkVXv3NCB7_f760MqDjg,https://s3-media3.fl.yelpcdn.com/bphoto/j6ZV1UcRaiOlgBIcFNgPiQ/o.jpg,True,False,2600 E Pacific Coast Hwy,Long Beach,CA,US,90804,,1.0,1,[],https://www.yelp.com/biz/abc-wig-company-hair-design-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20642460,2019-04-01,US Liquor,9c6KMba_Zyjc-b1migrLGw,https://s3-media3.fl.yelpcdn.com/bphoto/_yVPQ-g7VOOgC2CGbktr1g/o.jpg,True,False,2002 E Pacific Coast Hwy,Long Beach,CA,US,90804,$,4.0,3,[],https://www.yelp.com/biz/us-liquor-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20626360,2019-04-01,Tap's Auto Repair Center,1dV3EVqdP7DMtD3s2UpjGg,https://s3-media4.fl.yelpcdn.com/bphoto/PwQM9f9HPU78w318wheIKg/o.jpg,True,False,1490 Cherry Ave,Long Beach,CA,US,90813,,4.0,25,[],https://www.yelp.com/biz/taps-auto-repair-center-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20028690,2019-04-01,DG Boxing,2QM2vE0lJnuVQKq44AJprw,https://s3-media1.fl.yelpcdn.com/bphoto/ANGjFtU8o_mDGTGkNLZawg/o.jpg,True,False,5660 Pacific Coast Hwy,Long Beach,CA,US,90814,,4.5,23,[],https://www.yelp.com/biz/dg-boxing-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20339480,2019-04-01,Independent Honda & Acura Specialists,l_kM_B_LEncx0lChvmFhyA,https://s3-media1.fl.yelpcdn.com/bphoto/-Ni01im34DMvcqRgBEY30g/o.jpg,False,False,1719 Cherry Ave,Long Beach,CA,US,90813,,4.0,42,[],https://www.yelp.com/biz/independent-honda-and-acura-specialists-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU20339500,2019-04-01,Ampwerx Repair,_fi6gvQ2mYClxAriMBCIvw,https://s3-media2.fl.yelpcdn.com/bphoto/tIS-_BKDNUyp-Ww7yJJLkQ/o.jpg,True,False,1935 E 7th St,Long Beach,CA,US,90813,,4.5,16,[],https://www.yelp.com/biz/ampwerx-repair-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU03053700,2019-04-01,Spiros Barber Shop,N8xGoGMxvdB3c9uoEw9-9Q,https://s3-media2.fl.yelpcdn.com/bphoto/DDZQu8rgr0RlCbMWxzE4Dg/o.jpg,True,False,2438 E 4th St,Long Beach,CA,US,90814,$,4.5,44,[],https://www.yelp.com/biz/spiros-barber-shop-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
BU03055430,2019-04-01,Great Beginnings Inc,NpEc4t4LM3Cm-HFDc7UunA,https://s3-media1.fl.yelpcdn.com/bphoto/3aM9CGlfTTQ8Q1DIN4PoLQ/o.jpg,True,False,3027 E 4th St,Long Beach,CA,US,90814,,4.5,8,[],https://www.yelp.com/biz/great-beginnings-inc-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg
